airport_id,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,iata_code
26656,medium_airport,Takhli Airport,15.27729988,100.2959976,107,AS,TH,TH-60,,TKH
12114,seaplane_base,Tokeen Seaplane Base,55.93709946,-133.3269959,,NA,US,US-AK,Tokeen,TKI
13322,small_airport,Tok Junction Airport,63.32949829,-142.9539948,1639,NA,US,US-AK,Tok,TKJ
5499,medium_airport,Chuuk International Airport,7.461870193,151.8430023,11,OC,FM,FM-TRK,Weno Island,TKK
24913,seaplane_base,Taku Lodge Seaplane Base,58.48970032,-133.9429932,0,NA,US,US-AK,Taku Lodge,TKL
42235,small_airport,El Petén Airport,17.22638893,-89.60500336,774,NA,GT,GT-PE,Tikal,TKM
5580,medium_airport,Tokunoshima Airport,27.836399,128.880997,17,AS,JP,JP-46,Amagi,TKN
32453,small_airport,Tlokoeng Airport,-29.2329998,28.88299942,7000,AF,LS,LS-J,Tlokoeng,TKO
4993,medium_airport,Takapoto Airport,-14.70950031,-145.2460022,12,OC,PF,PF-U-A,,TKP
32454,small_airport,Kigoma Airport,-4.8862,29.6709,2700,AF,TZ,TZ-08,Kigoma,TKQ
32455,small_airport,Thakurgaon Airport,26.01639938,88.4036026,176,AS,BD,BD-5,Thakurgaon,TKR
5600,medium_airport,Tokushima Awaodori Airport / JMSDF Tokushima Air Base,34.132801,134.606995,26,AS,JP,JP-36,Tokushima,TKS
26662,medium_airport,Tak Airport,16.89599991,99.25330353,478,AS,TH,TH-63,,TKT
2349,medium_airport,Turku Airport,60.514099,22.2628,161,EU,FI,FI-19,Turku,TKU
32456,small_airport,Tatakoto Airport,-17.355226,-138.44734,12,OC,PF,PF-U-A,Tatakoto,TKV
307593,small_airport,Tekin Airport,-5.243666667,142.1651944,5785,OC,PG,PG-SAN,Tekin,TKW
5000,medium_airport,Takaroa Airport,-14.45580006,-145.0249939,13,OC,PF,PF-U-A,,TKX
32457,small_airport,Turkey Creek Airport,-17.04080009,128.2059937,,OC,AU,AU-WA,Turkey Creek,TKY
30489,small_airport,Tokoroa Airfield,-38.23669815,175.8919983,1220,OC,NZ,NZ-WKO,Tokoroa,TKZ
24908,small_airport,Teller Airport,65.24040222,-166.3390045,294,NA,US,US-AK,Teller,TLA
32458,small_airport,Tarbela Dam Airport,33.98609924,72.61139679,1114,AS,PK,PK-KP,Tarbela,TLB
4760,large_airport,Aeropuerto Internacional Adolfo López Mateos,19.338196,-99.570358,8466,NA,MX,MX-MEX,Ciudad de Toluca,TLC
30077,small_airport,Limpopo Valley Airport,-22.18919945,29.12689972,1772,AF,BW,BW-CE,Tuli Lodge,TLD
2933,medium_airport,Toliara Airport,-23.3834,43.7285,29,AF,MG,MG-U,Toliara,TLE
9485,small_airport,Telida Airport,63.39390182,-153.2689972,650,NA,US,US-AK,Telida,TLF
306999,heliport,Tulaghi Heliport,-9.108,160.1491667,3,OC,SB,SB-CE,Tulaghi Island,TLG
3924,medium_airport,Tallahassee Regional Airport,30.3965,-84.350304,81,NA,US,US-FL,Tallahassee,TLH
41440,small_airport,Sultan Bantilan Airport,1.123428,120.793658,40,AS,ID,ID-ST,Toli Toli-Celebes Island,TLI
5415,medium_airport,Tatalina LRRS Airport,62.89440155,-155.977005,964,NA,US,US-AK,Takotna,TLJ
327559,small_airport,Talakan Airport,59.876389,111.044444,1329,EU,RU,RU-SA,Talakan Oil Field,TLK
2301,large_airport,Lennart Meri Tallinn Airport,59.41329956,24.83279991,131,EU,EE,EE-37,Tallinn,TLL
2070,medium_airport,Zenata – Messali El Hadj Airport,35.013426,-1.457191,814,AF,DZ,DZ-13,Zenata,TLM
4241,medium_airport,Toulon-Hyères Airport,43.09730148,6.146029949,7,EU,FR,FR-PAC,Toulon/Hyères/Le Palyvestre,TLN
32459,small_airport,Tol Airport,-4.980830193,152.0099945,49,OC,PG,PG-EBR,Tol,TLO
307239,small_airport,Tumolbil Airport,-4.7748,141.0133,3590,OC,PG,PG-SAN,Tumolbil,TLP
314799,medium_airport,Turpan Jiaohe Airport,43.0308,89.0987,934,AS,CN,CN-65,Turpan,TLQ
21202,small_airport,Mefford Field,36.15629959,-119.3259964,265,NA,US,US-CA,Tulare,TLR
4070,large_airport,Toulouse-Blagnac Airport,43.629101,1.36382,499,EU,FR,FR-OCC,Toulouse/Blagnac,TLS
24914,small_airport,Tuluksak Airport,61.086973,-160.922842,30,NA,US,US-AK,Tuluksak,TLT
32460,small_airport,Golfo de Morrosquillo Airport,9.50945,-75.5854,16,SA,CO,CO-SUC,Santiago de Tolú,TLU
4411,large_airport,Ben Gurion International Airport,32.01139832,34.88669968,135,AS,IL,IL-M,Tel Aviv,TLV
314791,small_airport,Talasea Airport,-5.2726,150.0089,44,OC,PG,PG-WBK,Talasea,TLW
6044,medium_airport,Panguilemo Airport,-35.37779999,-71.60169983,371,SA,CL,CL-ML,Talca,TLX
43867,small_airport,Plastun Airport,44.81499863,136.2920074,66,AS,RU,RU-PRI,Plastun,TLY
555,small_airport,Catalão Airport,-18.21680069,-47.89970016,2612,SA,BR,BR-GO,Catalão,TLZ
21203,small_airport,Henry Tift Myers Airport,31.42900085,-83.4885025,355,NA,US,US-GA,Tifton,TMA
21204,medium_airport,Miami Executive Airport,25.6479,-80.4328,8,NA,US,US-FL,Miami,TMB
26753,small_airport,Tambolaka Airport,-9.409224,119.242558,161,AS,ID,ID-NT,Radamata,TMC
32461,small_airport,Timbedra Airport,16.233671,-8.163464,692,AF,MR,MR-01,Timbedra,TMD
6168,medium_airport,Gustavo Vargas Airport,6.45108,-71.7603,1050,SA,CO,CO-ARA,Tame,TME
316419,small_airport,Thimarafushi Airport,2.211,73.1533,6,AS,MV,MV-08,Thimarafushi,TMF
32462,small_airport,Tomanggong Airport,5.40257,118.65763,26,AS,MY,MY-12,Tomanggong,TMG
41437,medium_airport,Tanah Merah Airport,-6.09669,140.303521,57,AS,ID,ID-PS,Tanah Merah,TMH
32463,small_airport,Tumling Tar Airport,27.315001,87.193298,1700,AS,NP,NP-P1,Tumling Tar,TMI
26391,medium_airport,Termez Airport,37.287261,67.311869,1027,AS,UZ,UZ-SU,Termez,TMJ
2091,medium_airport,Tamale Airport,9.557189941,-0.863214016,553,AF,GH,GH-NP,Tamale,TML
2911,medium_airport,Toamasina Ambalamanasy Airport,-18.109501,49.392502,22,AF,MG,MG-A,Toamasina,TMM
32464,small_airport,Tamana Island Airport,-2.485830069,175.9700012,,OC,KI,KI-G,Tamana Island,TMN
6332,medium_airport,Tumeremo Airport,7.24938,-61.52893,345,SA,VE,VE-F,,TMO
2347,medium_airport,Tampere-Pirkkala Airport,61.414101,23.604401,390,EU,FI,FI-11,Tampere / Pirkkala,TMP
32465,small_airport,Tambao Airport,14.790874,0.039492,820,AF,BF,BF-OUD,Tambao,TMQ
2056,medium_airport,Aguenar – Hadj Bey Akhamok Airport,22.81150055,5.451079845,4518,AF,DZ,DZ-11,Tamanrasset,TMR
2969,medium_airport,São Tomé International Airport,0.378175,6.71215,33,AF,ST,ST-01,São Tomé,TMS
5979,medium_airport,Trombetas Airport,-1.4896,-56.396801,167,SA,BR,BR-PA,Oriximiná,TMT
42000,small_airport,Tambor Airport,9.739307,-85.016199,33,NA,CR,CR-P,Nicoya,TMU
27147,medium_airport,Tamworth Airport,-31.077898,150.845484,1334,OC,AU,AU-NSW,Tamworth,TMW
2084,medium_airport,Timimoun Airport,29.237101,0.276033,1027,AF,DZ,DZ-54,Timimoun,TMX
41403,small_airport,Tiom Airport,-3.9256,138.4555,6931,AS,ID,ID-PP,Tiom-Papua Island,TMY
30483,small_airport,Thames Aerodrome,-37.15670013,175.5500031,10,OC,NZ,NZ-WKO,,TMZ
27219,large_airport,Jinan Yaoqiang International Airport,36.857201,117.216003,76,AS,CN,CN-37,Jinan,TNA
41484,small_airport,Tanah Grogot Airport,-1.885541,116.256809,17,AS,ID,ID-KI,Tanah Grogot,TNB
25014,small_airport,Tin City Long Range Radar Station Airport,65.56310272,-167.9219971,271,NA,US,US-AK,Tin City,TNC
4858,medium_airport,Alberto Delgado Airport,21.78829956,-79.99720001,125,NA,CU,CU-07,Trinidad,TND
5565,medium_airport,New Tanegashima Airport,30.60510063,130.9909973,768,AS,JP,JP-46,Tanegashima,TNE
4188,medium_airport,Toussus-le-Noble Airport,48.7519,2.10619,538,EU,FR,FR-IDF,Toussus-le-Noble,TNF
3121,medium_airport,Tangier Ibn Battuta Airport,35.731741,-5.921459,62,AF,MA,MA-TNG,Tangier,TNG
307013,medium_airport,Tonghua Sanyuanpu Airport,42.25388889,125.7033333,1200,AS,CN,CN-22,Tonghua,TNH
26579,small_airport,Satna Airport,24.56262,80.852927,1060,AS,IN,IN-MP,,TNI
26830,small_airport,Raja Haji Fisabilillah International Airport,0.922683001,104.5319977,52,AS,ID,ID-RI,Tanjung Pinang-Bintan Island,TNJ
11488,small_airport,Tununak Airport,60.57550049,-165.2720032,14,NA,US,US-AK,Tununak,TNK
6039,small_airport,Teniente Rodolfo Marsh Martin Airport,-62.191026,-58.98669,147,AN,AQ,AQ-U-A,Villa Las Estrellas,TNM
5522,medium_airport,Tainan International Airport / Tainan Air Base,22.950399,120.206001,63,AS,TW,TW-TNN,Tainan (Rende),TNN
41999,small_airport,Tamarindo Airport,10.3135004,-85.81549835,41,NA,CR,CR-G,Tamarindo,TNO
21205,small_airport,Twentynine Palms Airport,34.133901,-115.947347,1888,NA,US,US-CA,Twentynine Palms,TNP
308220,small_airport,Washington Island Airstrip,4.698359,-160.394376,30,OC,KI,KI-L,Teraina,TNQ
2908,large_airport,Ivato Airport,-18.7969,47.478802,4198,AF,MG,MG-T,Antananarivo,TNR
736,small_airport,Tungsten (Cantung) Airport,61.95690155,-128.2030029,3500,NA,CA,CA-NT,Tungsten,TNS
21206,small_airport,Dade Collier Training and Transition Airport,25.86179924,-80.89700317,13,NA,US,US-FL,Miami,TNT
21207,small_airport,Newton Municipal Airport,41.6744,-93.021698,953,NA,US,US-IA,Newton,TNU
32466,small_airport,Tabuaeran Island Airport,3.89944005,-159.3890076,,OC,KI,KI-L,Tabuaeran Island,TNV
309411,medium_airport,Jumandy Airport,-1.059722,-77.583333,1234,SA,EC,EC-N,Tena,TNW
26477,heliport,Stung Treng Airport,13.5319,106.014999,203,AS,KH,KH-19,Stung Treng,TNX
308765,small_airport,Tosontsengel Airport,48.73887,98.2941,5610,AS,MN,MN-057,Tosontsengel,TNZ
21209,small_airport,Zamperini Field,33.80339813,-118.3399963,103,NA,US,US-CA,Torrance,TOA
32467,small_airport,Tobruk International Airport,31.861,23.907,519,AF,LY,LY-BU,Adam,TOB
21211,small_airport,Toccoa Airport - R.G. Letourneau Field,34.5938,-83.295799,996,NA,US,US-GA,Toccoa,TOC
26864,medium_airport,Tioman Airport,2.81818,104.160004,15,AS,MY,MY-06,Pulau Tioman,TOD
2142,medium_airport,Tozeur Nefta International Airport,33.93970108,8.110560417,287,AF,TN,TN-72,Tozeur,TOE
32468,medium_airport,Bogashevo Airport,56.38029861,85.20829773,597,AS,RU,RU-TOM,Tomsk,TOF
5414,medium_airport,Togiak Airport,59.05279922,-160.3970032,21,NA,US,US-AK,Togiak Village,TOG
32469,small_airport,Torres Airstrip,-13.32800007,166.6380005,75,OC,VU,VU-TOB,Loh/Linua,TOH
21212,medium_airport,Troy Municipal Airport at N Kenneth Campbell Field,31.860399,-86.012101,398,NA,US,US-AL,Troy,TOI
4041,medium_airport,Madrid–Torrejón Airport / Torrejón Air Base,40.487875,-3.456808,2026,EU,ES,ES-MD,Madrid,TOJ
316447,small_airport,Torokina Airport,-6.2015,155.063,130,OC,PG,PG-NSB,Torokina,TOK
3925,medium_airport,Eugene F. Kranz Toledo Express Airport,41.5868,-83.8078,683,NA,US,US-OH,Toledo,TOL
3071,medium_airport,Timbuktu Airport,16.730499,-3.00758,863,AF,ML,ML-7,Timbuktu,TOM
312307,small_airport,Tonu Airport,-6.6552,155.4326,300,OC,PG,PG-NSB,Tonu,TON
4816,medium_airport,San Vito De Java Airport,8.826109886,-82.95890045,3228,NA,CR,CR-P,Coto Brus,TOO
21213,medium_airport,Philip Billard Municipal Airport,39.069899,-95.622606,881,NA,US,US-KS,Topeka,TOP
6004,medium_airport,Barriles Airport,-22.14109993,-70.06289673,3475,SA,CL,CL-AN,Tocopilla,TOQ
21214,small_airport,Torrington Municipal Airport,42.0644989,-104.1529999,4207,NA,US,US-WY,Torrington,TOR
2599,large_airport,"Tromsø Airport, Langnes",69.683296,18.9189,31,EU,NO,NO-54,Tromsø,TOS
32470,small_airport,Totness Airport,5.86583,-56.327499,10,SA,SR,SR-CR,Totness,TOT
5019,medium_airport,Touho Airport,-20.790127,165.259524,10,OC,NC,NC-U-A,Touho,TOU
333097,seaplane_base,Tortola West End Seaplane Base,18.45,-64.583333,,NA,VG,VG-U-A,Tortola,TOV
5981,small_airport,Toledo - Luiz Dalcanale Filho Municipal Airport,-24.6863,-53.697498,1843,SA,BR,BR-PR,Toledo,TOW
32471,small_airport,Tobolsk Airport,58.13579941,68.23190308,167,AS,RU,RU-TYU,Tobolsk,TOX
5587,medium_airport,Toyama Airport,36.64830017,137.1880035,95,AS,JP,JP-16,Toyama,TOY
316459,small_airport,Mahana Airport,8.2934,-7.674,1583,AF,CI,CI-WR,Touba,TOZ
3926,large_airport,Tampa International Airport,27.97550011,-82.53320313,26,NA,US,US-FL,Tampa,TPA
6085,medium_airport,Tarapoa Airport,-0.122956,-76.33779907,814,SA,EC,EC-U,Tarapoa,TPC
5528,large_airport,Taiwan Taoyuan International Airport,25.0777,121.233002,106,AS,TW,TW-TAO,Taoyuan (Dayuan),TPE
21215,small_airport,Peter O Knight Airport,27.91559982,-82.44930267,8,NA,US,US-FL,Tampa,TPF
32472,small_airport,Taiping (Tekah) Airport,4.866432,100.715381,40,AS,MY,MY-08,Taiping,TPG
21216,medium_airport,Tonopah Airport,38.06019974,-117.086998,5430,NA,US,US-NV,Tonopah,TPH
307594,small_airport,Tapini Airport,-8.356666667,146.9891667,3100,OC,PG,PG-CPM,Tapini,TPI
308293,medium_airport,Taplejung Airport,27.3509,87.69525,7990,AS,NP,NP-P1,Taplejung,TPJ
41471,small_airport,Teuku Cut Ali Airport,3.16904,97.288299,17,AS,ID,ID-AC,Tapaktuan,TPK
3927,medium_airport,Draughon Miller Central Texas Regional Airport,31.15250015,-97.40779877,682,NA,US,US-TX,Temple,TPL
32473,small_airport,Tiputini Airport,-0.776111007,-75.52639771,997,SA,EC,EC-D,Tiputini,TPN
6237,medium_airport,Cadete FAP Guillermo Del Castillo Paredes Airport,-6.508739948,-76.37319946,869,SA,PE,PE-SAM,Tarapoto,TPP
4708,medium_airport,Amado Nervo National Airport,21.419833,-104.842472,3020,NA,MX,MX-NAY,Tepic,TPQ
32474,small_airport,Tom Price Airport,-22.74600029,117.8690033,2300,OC,AU,AU-WA,Tom Price,TPR
4324,medium_airport,Vincenzo Florio Airport Trapani-Birgi,37.9114,12.488,25,EU,IT,IT-82,Trapani (TP),TPS
316460,small_airport,Tapeta Airport,6.4948,-8.873,870,AF,LR,LR-NI,Tapeta,TPT
32588,small_airport,Tikapur Airport,28.5219,81.123,522,AS,NP,NP-P7,Tikapur,TPU
313347,small_airport,Tupai Airport,-16.2423,-151.8338,32,OC,PF,PF-U-A,Tupai Atoll,TPX
44075,heliport,Tasiusaq Heliport,73.373055,-56.06028,181,NA,GL,GL-AV,Tasiusaq,TQA
5287,medium_airport,Al Taqaddum Air Base,33.33810043,43.5970993,275,AS,IQ,IQ-AN,Al Habbaniyah,TQD
44076,heliport,Tiniteqilaaq Heliport,65.892027,-37.783409,15,NA,GL,GL-SE,Tiniteqilaaq,TQI
32552,small_airport,Tarko-Sale Airport,64.930485,77.811295,82,EU,RU,RU-YAN,Tarko-Sale,TQL
35323,small_airport,Taleqan Airport,36.770699,69.531998,2606,AS,AF,AF-TAK,Taleqan,TQN
27151,small_airport,Trepell Airport,-21.83499908,140.8880005,891,OC,AU,AU-QLD,Trepell,TQP
3270,small_airport,Maranggo Airport,-5.764570236,123.9169998,169,AS,ID,ID-SG,Waha-Tomea Island,TQQ
35275,heliport,San Domino Island Heliport,42.117775,15.490655,,EU,IT,IT-75,Tremiti Islands,TQR
6169,medium_airport,Tres Esquinas Air Base,0.7459,-75.234,585,SA,CO,CO-CAQ,Tres Esquinas,TQS
28350,seaplane_base,Ottawa / Rockcliffe Seaplane Base,45.46383295,-75.64254284,,NA,CA,CA-ON,Ottawa,TR7
5681,medium_airport,Tarama Airport,24.65390015,124.6750031,36,AS,JP,JP-47,Tarama,TRA
32475,heliport,Gonzalo Mejía Airport,8.071878,-76.740124,6,SA,CO,CO-ANT,Turbo,TRB
4755,medium_airport,Francisco Sarabia Tinoco International Airport,25.5683,-103.411003,3688,NA,MX,MX-COA,Torreón,TRC
2601,large_airport,"Trondheim Airport, Værnes",63.457802,10.924,56,EU,NO,NO-50,Trondheim,TRD
2469,medium_airport,Tiree Airport,56.49919891,-6.869170189,38,EU,GB,GB-SCT,Balemartine,TRE
2600,medium_airport,"Sandefjord Airport, Torp",59.18669891,10.25860024,286,EU,NO,NO-38,Torp,TRF
5055,medium_airport,Tauranga Airport,-37.6719017,176.1959991,13,OC,NZ,NZ-BOP,Tauranga,TRG
20309,small_airport,Trona Airport,35.8125,-117.3270035,1716,NA,US,US-CA,Trona,TRH
3928,medium_airport,Tri-Cities Regional TN/VA Airport,36.475201,-82.407401,1519,NA,US,US-TN,Blountville,TRI
312249,small_airport,Tarakbits Airport,-5.614,141.0421,281,OC,PG,PG-WPD,Tarakbits,TRJ
26762,medium_airport,Juwata International Airport / Suharnoko Harbani AFB,3.325145,117.564169,23,AS,ID,ID-KU,Tarakan,TRK
21221,small_airport,Terrell Municipal Airport,32.70920181,-96.26740265,474,NA,US,US-TX,Terrell,TRL
21222,medium_airport,Jacqueline Cochran Regional Airport,33.62670135,-116.1600037,-115,NA,US,US-CA,Palm Springs,TRM
4342,large_airport,Turin Airport,45.200802,7.64963,989,EU,IT,IT-21,Torino,TRN
27161,medium_airport,Taree Airport,-31.8885994,152.5140076,38,OC,AU,AU-NSW,Taree,TRO
5984,medium_airport,Tarauacá Airport,-8.155534,-70.782985,646,SA,BR,BR-AC,Tarauacá,TRQ
26471,medium_airport,China Bay Airport,8.538510323,81.18190002,6,AS,LK,LK-5,Trincomalee,TRR
4361,medium_airport,Trieste–Friuli Venezia Giulia Airport,45.827499,13.4722,39,EU,IT,IT-36,Trieste,TRS
352892,medium_airport,Toraja Airport,-3.185833,119.91775,2884,AS,ID,ID-SS,Toraja,TRT
6235,medium_airport,Capitan FAP Carlos Martinez De Pinillos International Airport,-8.081410408,-79.1088028,106,SA,PE,PE-LAL,Trujillo,TRU
26629,large_airport,Trivandrum International Airport,8.48211956,76.92009735,15,AS,IN,IN-KL,Thiruvananthapuram,TRV
4972,medium_airport,Bonriki International Airport,1.38164,173.147003,9,OC,KI,KI-G,Tarawa,TRW
32476,small_airport,Tororo Airport,0.683000028,34.16699982,3840,AF,UG,UG-E,Tororo,TRY
26628,medium_airport,Tiruchirappalli International Airport,10.766223,78.71774,288,AS,IN,IN-TN,Tiruchirappalli,TRZ
5527,medium_airport,Taipei Songshan Airport,25.06940079,121.552002,18,AS,TW,TW-TPE,Taipei City,TSA
3036,medium_airport,Tsumeb Airport,-19.26189995,17.73250008,4353,AF,NA,NA-OT,Tsumeb,TSB
32477,small_airport,Taisha Airport,-2.381669998,-77.50279999,1669,SA,EC,EC-S,Taisha,TSC
41607,small_airport,Tshipise Airport,-22.61930084,30.17560005,1786,AF,ZA,ZA-NP,Tshipise,TSD
4355,medium_airport,Treviso-Sant'Angelo Airport,45.648399,12.1944,59,EU,IT,IT-34,Treviso,TSF
25116,small_airport,Tanacross Airport,63.37440109,-143.3359985,1549,NA,US,US-AK,Tanacross,TSG
32478,small_airport,Tshikapa Airport,-6.43833,20.794701,1595,AF,CD,CD-KI,Tshikapa,TSH
316424,small_airport,Tsile Tsile Airport,-6.8498,146.3554,500,OC,PG,PG-MPL,Tsile Tsile,TSI
5556,medium_airport,Tsushima Airport,34.28490067,129.3309937,213,AS,JP,JP-42,Tsushima,TSJ
4759,small_airport,Tamuin Airport,22.0383,-98.806502,164,NA,MX,MX-SLP,,TSL
21076,small_airport,Taos Regional Airport,36.45819855,-105.6719971,7095,NA,US,US-NM,Taos,TSM
27192,large_airport,Tianjin Binhai International Airport,39.12440109,117.3460007,10,AS,CN,CN-12,Tianjin,TSN
21226,small_airport,Tehachapi Municipal Airport,35.13499832,-118.439003,4001,NA,US,US-CA,Tehachapi,TSP
5986,small_airport,Torres Airport,-29.4149,-49.810001,30,SA,BR,BR-RS,Torres,TSQ
4488,medium_airport,Timişoara Traian Vuia Airport,45.80989838,21.33790016,348,EU,RO,RO-TM,Timişoara,TSR
13405,heliport,East 34th Street Heliport,40.74259949,-73.9720993,10,NA,US,US-NY,New York,TSS
26677,medium_airport,Trang Airport,7.50874,99.6166,67,AS,TH,TH-92,Trang,TST
32479,small_airport,Tabiteuea South Airport,-1.474439979,175.0639954,,OC,KI,KI-G,Tabiteuea South,TSU
26934,medium_airport,Townsville Airport / RAAF Base Townsville,-19.252904,146.766512,18,OC,AU,AU-QLD,Townsville,TSV
312313,small_airport,Tsewi Airport,-7.0695,146.1272,4185,OC,PG,PG-MPL,Tsewi,TSW
26764,small_airport,Tanjung Santan Airport,-0.092973001,117.4530029,121,AS,ID,ID-KI,Santan-Borneo Island,TSX
26826,small_airport,Cibeureum Airport,-7.3466,108.246002,1148,AS,ID,ID-JB,Tasikmalaya-Java Island,TSY
308764,small_airport,Tsetserleg Airport,47.461476,101.483804,5530,AS,MN,MN-073,Tsetserleg,TSZ
3102,medium_airport,Tan Tan Airport,28.44820023,-11.16129971,653,AF,MA,MA-TNT,Tan Tan,TTA
4334,medium_airport,Tortolì Airport,39.9188,9.68298,23,EU,IT,IT-88,Arbatax,TTB
6047,medium_airport,Las Breas Airport,-25.56430054,-70.37590027,2580,SA,CL,CL-AN,Taltal,TTC
21228,medium_airport,Portland Troutdale Airport,45.54940033,-122.401001,39,NA,US,US-OR,Portland,TTD
26773,medium_airport,Sultan Babullah Airport,0.831012,127.381611,49,AS,ID,ID-MU,Sango,TTE
5815,medium_airport,General Enrique Mosconi Airport,-22.6196,-63.793701,1472,SA,AR,AR-A,Tartagal,TTG
5245,medium_airport,Thumrait Air Base,17.66600037,54.02460098,1570,AS,OM,OM-ZU,Thumrait,TTH
32480,small_airport,Tetiaroa Airport,-17.015095,-149.589372,7,OC,PF,PF-U-A,Tetiaroa,TTI
5599,medium_airport,Tottori Sand Dunes Conan Airport,35.530102,134.167007,65,AS,JP,JP-31,Tottori,TTJ
315187,seaplane_base,Turtle Island Seaplane Base,-16.966,177.368,0,OC,FJ,FJ-W,Nanuya Levu Island,TTL
3929,medium_airport,Trenton Mercer Airport,40.27669907,-74.81349945,213,NA,US,US-NJ,Trenton,TTN
19410,small_airport,Britton Municipal Airport,45.81520081,-97.74310303,1318,NA,US,US-SD,Britton,TTO
4795,medium_airport,Aerotortuguero Airport,10.42,-83.6095,92,NA,CR,CR-L,Roxana,TTQ
26805,small_airport,Pongtiku Airport,-3.04474,119.821999,2884,AS,ID,ID-SN,Makale,TTR
32481,small_airport,Tsaratanana Airport,-16.751064,47.619016,1073,AF,MG,MG-M,Tsaratanana,TTS
5514,medium_airport,Taitung Airport,22.75499916,121.1019974,143,AS,TW,TW-TTT,Taitung City,TTT
3120,medium_airport,Sania Ramel Airport,35.594299,-5.32002,10,AF,MA,MA-TET,Tétouan,TTU
309422,seaplane_base,Tissa Tank Waterdrome,6.2876,81.2906,75,AS,LK,LK-3,Tissamaharama,TTW
27162,small_airport,Truscott-Mungalalu Airport,-14.08969975,126.3809967,181,OC,AU,AU-WA,Anjo Peninsula,TTX
6086,medium_airport,Lieutenant Colonel Luis A. Mantilla International Airport,0.809506,-77.708099,9649,SA,EC,EC-C,Tulcán,TUA
4981,medium_airport,Tubuai Airport,-23.36540031,-149.5240021,7,OC,PF,PF-U-A,,TUB
5794,medium_airport,Teniente Benjamin Matienzo Airport,-26.8409,-65.104897,1493,SA,AR,AR-T,San Miguel de Tucumán,TUC
3129,medium_airport,Tambacounda Airport,13.73680019,-13.65310001,161,AF,SN,SN-TC,Tambacounda,TUD
4179,medium_airport,Tours-Val-de-Loire Airport,47.43220139,0.727605999,357,EU,FR,FR-CVL,Tours/Val de Loire (Loire Valley),TUF
5727,medium_airport,Tuguegarao Airport,17.64336768,121.7331505,70,AS,PH,PH-CAG,Tuguegarao City,TUG
19342,small_airport,Arnold Air Force Base,35.39260101,-86.08580017,1067,NA,US,US-TN,Tullahoma,TUH
5125,medium_airport,Turaif Domestic Airport,31.692188,38.731544,2803,AS,SA,SA-08,Turaif,TUI
316422,small_airport,Tum Airport,6.26,35.5184,4700,AF,ET,ET-SW,Tum,TUJ
5283,medium_airport,Turbat International Airport,25.9864006,63.03020096,498,AS,PK,PK-BA,Turbat,TUK
3930,large_airport,Tulsa International Airport,36.19839859,-95.88809967,677,NA,US,US-OK,Tulsa,TUL
27157,medium_airport,Tumut Airport,-35.268657,148.240474,878,OC,AU,AU-NSW,,TUM
2133,large_airport,Tunis Carthage International Airport,36.851002,10.2272,22,AF,TN,TN-11,Tunis,TUN
5024,medium_airport,Taupo Airport,-38.73970032,176.0839996,1335,OC,NZ,NZ-WKO,Taupo,TUO
3931,medium_airport,Tupelo Regional Airport,34.26810074,-88.76989746,346,NA,US,US-MS,Tupelo,TUP
